Time t / s,Events N,Channel n,Energy E / keV
,0,136,5.68411627906978
,0,137,5.73546511627908
,0,138,5.78681395348838
,0,139,5.83816279069768
,0,140,5.88951162790699
,0,141,5.94086046511629
,0,142,5.99220930232559
,0,143,6.04355813953489
,0,144,6.0949069767442
,0,145,6.1462558139535
,0,146,6.1976046511628
,0,147,6.2489534883721
,0,148,6.30030232558141
,0,149,6.35165116279071
,0,150,6.40300000000001
,0,151,6.45434883720931
,0,152,6.50569767441861
,0,153,6.55704651162792
,0,154,6.60839534883722
,0,155,6.65974418604652
,0,156,6.71109302325582
,0,157,6.76244186046513
,0,158,6.81379069767443
,0,159,6.86513953488373
,0,160,6.91648837209303
,0,161,6.96783720930233
,1,162,7.01918604651164
,0,163,7.07053488372094
,0,164,7.12188372093024
,0,165,7.17323255813954
,1,166,7.22458139534885
,0,167,7.27593023255815
,0,168,7.32727906976745
,1,169,7.37862790697675
,1,170,7.42997674418605
,0,171,7.48132558139536
,1,172,7.53267441860466
,0,173,7.58402325581396
,0,174,7.63537209302326
,0,175,7.68672093023257
,1,176,7.73806976744187
,0,177,7.78941860465117
,0,178,7.84076744186047
,1,179,7.89211627906977
,1,180,7.94346511627908
,0,181,7.99481395348838
,0,182,8.04616279069768
,0,183,8.09751162790698
,1,184,8.14886046511629
,2,185,8.20020930232559
,0,186,8.25155813953489
,1,187,8.30290697674419
,3,188,8.3542558139535
,1,189,8.4056046511628
,2,190,8.4569534883721
,2,191,8.5083023255814
,3,192,8.55965116279071
,1,193,8.61100000000001
,2,194,8.66234883720931
,2,195,8.71369767441861
,4,196,8.76504651162792
,2,197,8.81639534883722
,3,198,8.86774418604652
,1,199,8.91909302325582
,0,200,8.97044186046512
,5,201,9.02179069767443
,0,202,9.07313953488373
,1,203,9.12448837209303
,3,204,9.17583720930233
,2,205,9.22718604651164
,0,206,9.27853488372094
,5,207,9.32988372093024
,1,208,9.38123255813954
,6,209,9.43258139534884
,1,210,9.48393023255815
,2,211,9.53527906976745
,6,212,9.58662790697675
,1,213,9.63797674418605
,3,214,9.68932558139536
,2,215,9.74067441860466
,4,216,9.79202325581396
,3,217,9.84337209302326
,1,218,9.89472093023256
,4,219,9.94606976744187
,2,220,9.99741860465117
,5,221,10.0487674418605
,3,222,10.1001162790698
,0,223,10.1514651162791
,3,224,10.2028139534884
,4,225,10.2541627906977
,4,226,10.305511627907
,2,227,10.3568604651163
,3,228,10.4082093023256
,8,229,10.4595581395349
,6,230,10.5109069767442
,2,231,10.5622558139535
,2,232,10.6136046511628
,4,233,10.6649534883721
,6,234,10.7163023255814
,5,235,10.7676511627907
,1,236,10.819
,5,237,10.8703488372093
,10,238,10.9216976744186
,1,239,10.9730465116279
,4,240,11.0243953488372
,6,241,11.0757441860465
,6,242,11.1270930232558
,7,243,11.1784418604651
,3,244,11.2297906976744
,1,245,11.2811395348837
,6,246,11.332488372093
,4,247,11.3838372093023
,5,248,11.4351860465116
,0,249,11.4865348837209
,1,250,11.5378837209302
,3,251,11.5892325581395
,1,252,11.6405813953488
,0,253,11.6919302325581
,4,254,11.7432790697674
,2,255,11.7946279069767
,3,256,11.8459767441861
,1,257,11.8973255813954
,4,258,11.9486744186047
,3,259,12.000023255814
,2,260,12.0513720930233
,2,261,12.1027209302326
,1,262,12.1540697674419
,8,263,12.2054186046512
,2,264,12.2567674418605
,3,265,12.3081162790698
,1,266,12.3594651162791
,3,267,12.4108139534884
,2,268,12.4621627906977
,1,269,12.513511627907
,3,270,12.5648604651163
,4,271,12.6162093023256
,5,272,12.6675581395349
,4,273,12.7189069767442
,4,274,12.7702558139535
,4,275,12.8216046511628
,1,276,12.8729534883721
,3,277,12.9243023255814
,3,278,12.9756511627907
,4,279,13.027
,3,280,13.0783488372093
,4,281,13.1296976744186
,2,282,13.1810465116279
,1,283,13.2323953488372
,4,284,13.2837441860465
,5,285,13.3350930232558
,2,286,13.3864418604651
,4,287,13.4377906976744
,3,288,13.4891395348837
,2,289,13.540488372093
,1,290,13.5918372093023
,5,291,13.6431860465116
,3,292,13.6945348837209
,5,293,13.7458837209302
,6,294,13.7972325581395
,2,295,13.8485813953488
,7,296,13.8999302325581
,7,297,13.9512790697674
,5,298,14.0026279069767
,2,299,14.0539767441861
,3,300,14.1053255813954
,7,301,14.1566744186047
,5,302,14.208023255814
,5,303,14.2593720930233
,5,304,14.3107209302326
,3,305,14.3620697674419
,5,306,14.4134186046512
,3,307,14.4647674418605
,4,308,14.5161162790698
,6,309,14.5674651162791
,9,310,14.6188139534884
,4,311,14.6701627906977
,5,312,14.721511627907
,3,313,14.7728604651163
,1,314,14.8242093023256
,5,315,14.8755581395349
,4,316,14.9269069767442
,4,317,14.9782558139535
,2,318,15.0296046511628
,5,319,15.0809534883721
,1,320,15.1323023255814
,6,321,15.1836511627907
,2,322,15.235
,5,323,15.2863488372093
,7,324,15.3376976744186
,6,325,15.3890465116279
,5,326,15.4403953488372
,4,327,15.4917441860465
,4,328,15.5430930232558
,5,329,15.5944418604651
,1,330,15.6457906976744
,7,331,15.6971395348837
,3,332,15.748488372093
,4,333,15.7998372093023
,3,334,15.8511860465116
,5,335,15.9025348837209
,8,336,15.9538837209302
,1,337,16.0052325581395
,4,338,16.0565813953488
,2,339,16.1079302325581
,2,340,16.1592790697674
,1,341,16.2106279069767
,4,342,16.2619767441861
,6,343,16.3133255813954
,4,344,16.3646744186047
,3,345,16.416023255814
,4,346,16.4673720930233
,4,347,16.5187209302326
,4,348,16.5700697674419
,4,349,16.6214186046512
,3,350,16.6727674418605
,2,351,16.7241162790698
,4,352,16.7754651162791
,4,353,16.8268139534884
,2,354,16.8781627906977
,2,355,16.929511627907
,1,356,16.9808604651163
,2,357,17.0322093023256
,5,358,17.0835581395349
,2,359,17.1349069767442
,4,360,17.1862558139535
,3,361,17.2376046511628
,5,362,17.2889534883721
,9,363,17.3403023255814
,4,364,17.3916511627907
,5,365,17.443
,6,366,17.4943488372093
,6,367,17.5456976744186
,4,368,17.5970465116279
,1,369,17.6483953488372
,6,370,17.6997441860465
,2,371,17.7510930232558
,2,372,17.8024418604651
,5,373,17.8537906976744
,5,374,17.9051395348837
,3,375,17.956488372093
,5,376,18.0078372093023
,3,377,18.0591860465116
,6,378,18.1105348837209
,3,379,18.1618837209302
,4,380,18.2132325581395
,3,381,18.2645813953488
,2,382,18.3159302325581
,3,383,18.3672790697674
,5,384,18.4186279069767
,4,385,18.469976744186
,1,386,18.5213255813953
,2,387,18.5726744186047
,5,388,18.624023255814
,5,389,18.6753720930233
,6,390,18.7267209302326
,3,391,18.7780697674419
,4,392,18.8294186046512
,7,393,18.8807674418605
,2,394,18.9321162790698
,4,395,18.9834651162791
,7,396,19.0348139534884
,7,397,19.0861627906977
,4,398,19.137511627907
,3,399,19.1888604651163
,5,400,19.2402093023256
,3,401,19.2915581395349
,7,402,19.3429069767442
,4,403,19.3942558139535
,7,404,19.4456046511628
,2,405,19.4969534883721
,4,406,19.5483023255814
,7,407,19.5996511627907
,5,408,19.651
,4,409,19.7023488372093
,10,410,19.7536976744186
,3,411,19.8050465116279
,6,412,19.8563953488372
,6,413,19.9077441860465
,8,414,19.9590930232558
,3,415,20.0104418604651
,8,416,20.0617906976744
,4,417,20.1131395348837
,8,418,20.164488372093
,2,419,20.2158372093023
,7,420,20.2671860465116
,8,421,20.3185348837209
,5,422,20.3698837209302
,5,423,20.4212325581395
,5,424,20.4725813953488
,8,425,20.5239302325581
,5,426,20.5752790697674
,4,427,20.6266279069767
,5,428,20.677976744186
,5,429,20.7293255813953
,5,430,20.7806744186047
,6,431,20.832023255814
,6,432,20.8833720930233
,2,433,20.9347209302326
,6,434,20.9860697674419
,7,435,21.0374186046512
,4,436,21.0887674418605
,8,437,21.1401162790698
,7,438,21.1914651162791
,5,439,21.2428139534884
,10,440,21.2941627906977
,4,441,21.345511627907
,4,442,21.3968604651163
,7,443,21.4482093023256
,4,444,21.4995581395349
,4,445,21.5509069767442
,2,446,21.6022558139535
,4,447,21.6536046511628
,6,448,21.7049534883721
,7,449,21.7563023255814
,7,450,21.8076511627907
,3,451,21.859
,6,452,21.9103488372093
,7,453,21.9616976744186
,4,454,22.0130465116279
,5,455,22.0643953488372
,3,456,22.1157441860465
,10,457,22.1670930232558
,4,458,22.2184418604651
,2,459,22.2697906976744
,4,460,22.3211395348837
,2,461,22.372488372093
,4,462,22.4238372093023
,4,463,22.4751860465116
,2,464,22.5265348837209
,4,465,22.5778837209302
,5,466,22.6292325581395
,2,467,22.6805813953488
,3,468,22.7319302325581
,4,469,22.7832790697674
,4,470,22.8346279069767
,9,471,22.885976744186
,3,472,22.9373255813953
,9,473,22.9886744186046
,7,474,23.0400232558139
,5,475,23.0913720930233
,5,476,23.1427209302326
,12,477,23.1940697674419
,4,478,23.2454186046512
,7,479,23.2967674418605
,4,480,23.3481162790698
,7,481,23.3994651162791
,8,482,23.4508139534884
,6,483,23.5021627906977
,4,484,23.553511627907
,5,485,23.6048604651163
,3,486,23.6562093023256
,8,487,23.7075581395349
,4,488,23.7589069767442
,5,489,23.8102558139535
,3,490,23.8616046511628
,10,491,23.9129534883721
,7,492,23.9643023255814
,13,493,24.0156511627907
,11,494,24.067
,5,495,24.1183488372093
,8,496,24.1696976744186
,8,497,24.2210465116279
,6,498,24.2723953488372
,7,499,24.3237441860465
,4,500,24.3750930232558
,5,501,24.4264418604651
,7,502,24.4777906976744
,8,503,24.5291395348837
,5,504,24.580488372093
,4,505,24.6318372093023
,8,506,24.6831860465116
,6,507,24.7345348837209
,7,508,24.7858837209302
,4,509,24.8372325581395
,6,510,24.8885813953488
,13,511,24.9399302325581
,6,512,24.9912790697674
,7,513,25.0426279069767
,7,514,25.093976744186
,11,515,25.1453255813953
,2,516,25.1966744186046
,4,517,25.2480232558139
,3,518,25.2993720930233
,2,519,25.3507209302326
,10,520,25.4020697674419
,2,521,25.4534186046512
,6,522,25.5047674418605
,11,523,25.5561162790698
,6,524,25.6074651162791
,8,525,25.6588139534884
,11,526,25.7101627906977
,5,527,25.761511627907
,11,528,25.8128604651163
,6,529,25.8642093023256
,6,530,25.9155581395349
,8,531,25.9669069767442
,4,532,26.0182558139535
,5,533,26.0696046511628
,6,534,26.1209534883721
,5,535,26.1723023255814
,7,536,26.2236511627907
,7,537,26.275
,3,538,26.3263488372093
,7,539,26.3776976744186
,3,540,26.4290465116279
,7,541,26.4803953488372
,8,542,26.5317441860465
,8,543,26.5830930232558
,6,544,26.6344418604651
,11,545,26.6857906976744
,7,546,26.7371395348837
,8,547,26.788488372093
,7,548,26.8398372093023
,10,549,26.8911860465116
,14,550,26.9425348837209
,4,551,26.9938837209302
,12,552,27.0452325581395
,8,553,27.0965813953488
,10,554,27.1479302325581
,10,555,27.1992790697674
,6,556,27.2506279069767
,7,557,27.301976744186
,11,558,27.3533255813953
,13,559,27.4046744186046
,11,560,27.4560232558139
,10,561,27.5073720930232
,7,562,27.5587209302326
,7,563,27.6100697674419
,6,564,27.6614186046512
,12,565,27.7127674418605
,10,566,27.7641162790698
,5,567,27.8154651162791
,8,568,27.8668139534884
,7,569,27.9181627906977
,17,570,27.969511627907
,7,571,28.0208604651163
,13,572,28.0722093023256
,6,573,28.1235581395349
,11,574,28.1749069767442
,9,575,28.2262558139535
,7,576,28.2776046511628
,11,577,28.3289534883721
,6,578,28.3803023255814
,8,579,28.4316511627907
,9,580,28.483
,9,581,28.5343488372093
,6,582,28.5856976744186
,5,583,28.6370465116279
,7,584,28.6883953488372
,12,585,28.7397441860465
,5,586,28.7910930232558
,7,587,28.8424418604651
,8,588,28.8937906976744
,9,589,28.9451395348837
,5,590,28.996488372093
,4,591,29.0478372093023
,11,592,29.0991860465116
,13,593,29.1505348837209
,6,594,29.2018837209302
,5,595,29.2532325581395
,6,596,29.3045813953488
,4,597,29.3559302325581
,8,598,29.4072790697674
,12,599,29.4586279069767
,9,600,29.509976744186
,8,601,29.5613255813953
,9,602,29.6126744186046
,6,603,29.6640232558139
,7,604,29.7153720930232
,7,605,29.7667209302326
,9,606,29.8180697674419
,15,607,29.8694186046512
,9,608,29.9207674418605
,12,609,29.9721162790698
,8,610,30.0234651162791
,4,611,30.0748139534884
,11,612,30.1261627906977
,10,613,30.177511627907
,8,614,30.2288604651163
,5,615,30.2802093023256
,8,616,30.3315581395349
,9,617,30.3829069767442
,7,618,30.4342558139535
,7,619,30.4856046511628
,9,620,30.5369534883721
,13,621,30.5883023255814
,8,622,30.6396511627907
,8,623,30.691
,7,624,30.7423488372093
,5,625,30.7936976744186
,10,626,30.8450465116279
,7,627,30.8963953488372
,7,628,30.9477441860465
,7,629,30.9990930232558
,9,630,31.0504418604651
,7,631,31.1017906976744
,12,632,31.1531395348837
,8,633,31.204488372093
,10,634,31.2558372093023
,13,635,31.3071860465116
,6,636,31.3585348837209
,5,637,31.4098837209302
,5,638,31.4612325581395
,12,639,31.5125813953488
,15,640,31.5639302325581
,5,641,31.6152790697674
,13,642,31.6666279069767
,7,643,31.717976744186
,14,644,31.7693255813953
,12,645,31.8206744186046
,8,646,31.8720232558139
,8,647,31.9233720930232
,12,648,31.9747209302326
,14,649,32.0260697674419
,14,650,32.0774186046512
,5,651,32.1287674418605
,14,652,32.1801162790698
,8,653,32.2314651162791
,12,654,32.2828139534884
,7,655,32.3341627906977
,8,656,32.385511627907
,9,657,32.4368604651163
,14,658,32.4882093023256
,9,659,32.5395581395349
,9,660,32.5909069767442
,12,661,32.6422558139535
,14,662,32.6936046511628
,15,663,32.7449534883721
,8,664,32.7963023255814
,19,665,32.8476511627907
,10,666,32.899
,11,667,32.9503488372093
,15,668,33.0016976744186
,13,669,33.0530465116279
,15,670,33.1043953488372
,15,671,33.1557441860465
,8,672,33.2070930232558
,13,673,33.2584418604651
,17,674,33.3097906976744
,19,675,33.3611395348837
,21,676,33.412488372093
,22,677,33.4638372093023
,21,678,33.5151860465116
,18,679,33.5665348837209
,23,680,33.6178837209302
,17,681,33.6692325581395
,23,682,33.7205813953488
,26,683,33.7719302325581
,25,684,33.8232790697674
,29,685,33.8746279069767
,27,686,33.925976744186
,33,687,33.9773255813953
,35,688,34.0286744186046
,34,689,34.0800232558139
,49,690,34.1313720930232
,39,691,34.1827209302325
,65,692,34.2340697674419
,47,693,34.2854186046512
,44,694,34.3367674418605
,64,695,34.3881162790698
,54,696,34.4394651162791
,58,697,34.4908139534884
,53,698,34.5421627906977
,80,699,34.593511627907
,78,700,34.6448604651163
,71,701,34.6962093023256
,88,702,34.7475581395349
,84,703,34.7989069767442
,83,704,34.8502558139535
,121,705,34.9016046511628
,134,706,34.9529534883721
,119,707,35.0043023255814
,136,708,35.0556511627907
,158,709,35.107
,129,710,35.1583488372093
,161,711,35.2096976744186
,191,712,35.2610465116279
,190,713,35.3123953488372
,200,714,35.3637441860465
,219,715,35.4150930232558
,212,716,35.4664418604651
,228,717,35.5177906976744
,255,718,35.5691395348837
,300,719,35.620488372093
,294,720,35.6718372093023
,328,721,35.7231860465116
,333,722,35.7745348837209
,323,723,35.8258837209302
,318,724,35.8772325581395
,319,725,35.9285813953488
,327,726,35.9799302325581
,371,727,36.0312790697674
,344,728,36.0826279069767
,396,729,36.133976744186
,366,730,36.1853255813953
,367,731,36.2366744186046
,382,732,36.2880232558139
,390,733,36.3393720930232
,401,734,36.3907209302325
,412,735,36.4420697674419
,423,736,36.4934186046512
,426,737,36.5447674418605
,392,738,36.5961162790698
,414,739,36.6474651162791
,347,740,36.6988139534884
,353,741,36.7501627906977
,343,742,36.801511627907
,366,743,36.8528604651163
,290,744,36.9042093023256
,335,745,36.9555581395349
,328,746,37.0069069767442
,303,747,37.0582558139535
,296,748,37.1096046511628
,301,749,37.1609534883721
,267,750,37.2123023255814
,264,751,37.2636511627907
,250,752,37.315
,218,753,37.3663488372093
,202,754,37.4176976744186
,204,755,37.4690465116279
,167,756,37.5203953488372
,183,757,37.5717441860465
,185,758,37.6230930232558
,166,759,37.6744418604651
,137,760,37.7257906976744
,128,761,37.7771395348837
,121,762,37.828488372093
,114,763,37.8798372093023
,102,764,37.9311860465116
,116,765,37.9825348837209
,86,766,38.0338837209302
,78,767,38.0852325581395
,80,768,38.1365813953488
,79,769,38.1879302325581
,64,770,38.2392790697674
,50,771,38.2906279069767
,57,772,38.341976744186
,64,773,38.3933255813953
,58,774,38.4446744186046
,40,775,38.4960232558139
,33,776,38.5473720930232
,46,777,38.5987209302325
,39,778,38.6500697674418
,40,779,38.7014186046512
,50,780,38.7527674418605
,33,781,38.8041162790698
,43,782,38.8554651162791
,44,783,38.9068139534884
,38,784,38.9581627906977
,49,785,39.009511627907
,34,786,39.0608604651163
,32,787,39.1122093023256
,47,788,39.1635581395349
,36,789,39.2149069767442
,39,790,39.2662558139535
,38,791,39.3176046511628
,54,792,39.3689534883721
,42,793,39.4203023255814
,46,794,39.4716511627907
,44,795,39.523
,38,796,39.5743488372093
,54,797,39.6256976744186
,45,798,39.6770465116279
,53,799,39.7283953488372
,56,800,39.7797441860465
,56,801,39.8310930232558
,54,802,39.8824418604651
,59,803,39.9337906976744
,61,804,39.9851395348837
,42,805,40.036488372093
,58,806,40.0878372093023
,61,807,40.1391860465116
,66,808,40.1905348837209
,67,809,40.2418837209302
,73,810,40.2932325581395
,44,811,40.3445813953488
,53,812,40.3959302325581
,47,813,40.4472790697674
,70,814,40.4986279069767
,64,815,40.549976744186
,59,816,40.6013255813953
,66,817,40.6526744186046
,48,818,40.7040232558139
,48,819,40.7553720930232
,50,820,40.8067209302325
,56,821,40.8580697674418
,41,822,40.9094186046512
,53,823,40.9607674418604
,58,824,41.0121162790698
,41,825,41.0634651162791
,47,826,41.1148139534884
,43,827,41.1661627906977
,38,828,41.217511627907
,35,829,41.2688604651163
,38,830,41.3202093023256
,37,831,41.3715581395349
,40,832,41.4229069767442
,43,833,41.4742558139535
,31,834,41.5256046511628
,30,835,41.5769534883721
,27,836,41.6283023255814
,22,837,41.6796511627907
,21,838,41.731
,14,839,41.7823488372093
,22,840,41.8336976744186
,17,841,41.8850465116279
,15,842,41.9363953488372
,21,843,41.9877441860465
,16,844,42.0390930232558
,7,845,42.0904418604651
,18,846,42.1417906976744
,14,847,42.1931395348837
,14,848,42.244488372093
,6,849,42.2958372093023
,6,850,42.3471860465116
,9,851,42.3985348837209
,11,852,42.4498837209302
,8,853,42.5012325581395
,3,854,42.5525813953488
,11,855,42.6039302325581
,6,856,42.6552790697674
,9,857,42.7066279069767
,8,858,42.757976744186
,4,859,42.8093255813953
,4,860,42.8606744186046
,3,861,42.9120232558139
,7,862,42.9633720930232
,4,863,43.0147209302325
,3,864,43.0660697674418
,9,865,43.1174186046511
,4,866,43.1687674418604
,4,867,43.2201162790698
,6,868,43.271465116279
,4,869,43.3228139534883
,2,870,43.3741627906977
,1,871,43.425511627907
,3,872,43.4768604651163
,5,873,43.5282093023256
,4,874,43.5795581395349
,2,875,43.6309069767442
,5,876,43.6822558139535
,2,877,43.7336046511628
,3,878,43.7849534883721
,0,879,43.8363023255814
,1,880,43.8876511627907
,4,881,43.939
,4,882,43.9903488372093
,3,883,44.0416976744186
,1,884,44.0930465116279
,6,885,44.1443953488372
,4,886,44.1957441860465
,2,887,44.2470930232558
,3,888,44.2984418604651
,2,889,44.3497906976744
,5,890,44.4011395348837
,2,891,44.452488372093
,7,892,44.5038372093023
,1,893,44.5551860465116
,0,894,44.6065348837209
,2,895,44.6578837209302
,3,896,44.7092325581395
,2,897,44.7605813953488
,1,898,44.8119302325581
,2,899,44.8632790697674
,4,900,44.9146279069767
,3,901,44.965976744186
,2,902,45.0173255813953
,3,903,45.0686744186046
,3,904,45.1200232558139
,1,905,45.1713720930232
,2,906,45.2227209302325
,2,907,45.2740697674418
,2,908,45.3254186046511
,2,909,45.3767674418605
,2,910,45.4281162790698
,1,911,45.479465116279
,5,912,45.5308139534884
,1,913,45.5821627906977
,2,914,45.633511627907
,5,915,45.6848604651163
,5,916,45.7362093023256
,3,917,45.7875581395349
,1,918,45.8389069767442
,1,919,45.8902558139535
,3,920,45.9416046511628
,4,921,45.9929534883721
,3,922,46.0443023255814
,1,923,46.0956511627907
,1,924,46.147
,2,925,46.1983488372093
,0,926,46.2496976744186
,1,927,46.3010465116279
,2,928,46.3523953488372
,2,929,46.4037441860465
,1,930,46.4550930232558
,1,931,46.5064418604651
,4,932,46.5577906976744
,1,933,46.6091395348837
,2,934,46.660488372093
,1,935,46.7118372093023
,2,936,46.7631860465116
,1,937,46.8145348837209
,0,938,46.8658837209302
,0,939,46.9172325581395
,1,940,46.9685813953488
,1,941,47.0199302325581
,3,942,47.0712790697674
,3,943,47.1226279069767
,2,944,47.173976744186
,3,945,47.2253255813953
,3,946,47.2766744186046
,2,947,47.3280232558139
,0,948,47.3793720930232
,4,949,47.4307209302325
,1,950,47.4820697674418
,3,951,47.5334186046511
,5,952,47.5847674418604
,2,953,47.6361162790698
,4,954,47.687465116279
,1,955,47.7388139534884
,5,956,47.7901627906977
,1,957,47.841511627907
,1,958,47.8928604651163
,3,959,47.9442093023256
,1,960,47.9955581395349
,2,961,48.0469069767442
,3,962,48.0982558139535
,2,963,48.1496046511628
,0,964,48.2009534883721
,2,965,48.2523023255814
,2,966,48.3036511627907
,2,967,48.355
,1,968,48.4063488372093
,2,969,48.4576976744186
,1,970,48.5090465116279
,0,971,48.5603953488372
,0,972,48.6117441860465
,1,973,48.6630930232558
,0,974,48.7144418604651
,2,975,48.7657906976744
,2,976,48.8171395348837
,5,977,48.868488372093
,1,978,48.9198372093023
,3,979,48.9711860465116
,2,980,49.0225348837209
,3,981,49.0738837209302
,2,982,49.1252325581395
,4,983,49.1765813953488
,1,984,49.2279302325581
,3,985,49.2792790697674
,2,986,49.3306279069767
,4,987,49.381976744186
,3,988,49.4333255813953
,1,989,49.4846744186046
,1,990,49.5360232558139
,1,991,49.5873720930232
,5,992,49.6387209302325
,4,993,49.6900697674418
,1,994,49.7414186046511
,2,995,49.7927674418604
,3,996,49.8441162790697
,7,997,49.895465116279
,2,998,49.9468139534884
,0,999,49.9981627906976
,0,1000,50.049511627907
,1,1001,50.1008604651163
,3,1002,50.1522093023256
,4,1003,50.2035581395349
,1,1004,50.2549069767442
,1,1005,50.3062558139535
,3,1006,50.3576046511628
,1,1007,50.4089534883721
,1,1008,50.4603023255814
,0,1009,50.5116511627907
,1,1010,50.563
,1,1011,50.6143488372093
,2,1012,50.6656976744186
,1,1013,50.7170465116279
,2,1014,50.7683953488372
,2,1015,50.8197441860465
,2,1016,50.8710930232558
,2,1017,50.9224418604651
,1,1018,50.9737906976744
,3,1019,51.0251395348837
,2,1020,51.076488372093
,2,1021,51.1278372093023
,5,1022,51.1791860465116
,1,1023,51.2305348837209
,5,1024,51.2818837209302
,0,1025,51.3332325581395
,4,1026,51.3845813953488
,0,1027,51.4359302325581
,2,1028,51.4872790697674
,2,1029,51.5386279069767
,0,1030,51.589976744186
,1,1031,51.6413255813953
,2,1032,51.6926744186046
,3,1033,51.7440232558139
,2,1034,51.7953720930232
,3,1035,51.8467209302325
,5,1036,51.8980697674418
,1,1037,51.9494186046511
,2,1038,52.0007674418604
,3,1039,52.0521162790697
,0,1040,52.1034651162791
,5,1041,52.1548139534883
,2,1042,52.2061627906976
,1,1043,52.257511627907
,0,1044,52.3088604651163
,0,1045,52.3602093023256
,5,1046,52.4115581395349
,3,1047,52.4629069767442
,3,1048,52.5142558139535
,2,1049,52.5656046511628
,1,1050,52.6169534883721
,2,1051,52.6683023255814
,0,1052,52.7196511627907
,1,1053,52.771
,5,1054,52.8223488372093
,2,1055,52.8736976744186
,0,1056,52.9250465116279
,2,1057,52.9763953488372
,2,1058,53.0277441860465
,2,1059,53.0790930232558
,1,1060,53.1304418604651
,4,1061,53.1817906976744
,5,1062,53.2331395348837
,3,1063,53.284488372093
,2,1064,53.3358372093023
,0,1065,53.3871860465116
,4,1066,53.4385348837209
,2,1067,53.4898837209302
,0,1068,53.5412325581395
,3,1069,53.5925813953488
,3,1070,53.6439302325581
,3,1071,53.6952790697674
